date,category,title,url,summary
2025.06.27,イベント/コラボ,『荒野行動』×「ホロライブ」初コラボ開催決定！,https://hololive.hololivepro.com/news/20250627-01-347/,カバー株式会社（本社：東京都区港区、代表取締役社長：谷郷元昭）が運営する、VTuber事務所「ホロライブプロダクション」傘下のグループ「ホロライブ」に所属する、「白上フブキ」、「兎田ぺこら」、「白銀ノエル」、「獅白ぼたん」、「ラプラス・ダークネス」の5名が、NetEase Gamesが開発した『荒野行動』との初コラボイベントに登場することをお知らせいたします。 開催期間 ： 2025年6月27日（金） 〜 2025年7月17日（木） 本イベントでは、それぞれの衣装を忠実に再現した衣装スキンに加え、各タレントをモチーフにした銃器や乗り物スキンなど多数のアイテムがラインナップされています。
2025.06.28,LIVE / グッズ/ショップ,「大神ミオ」1stソロライブ＠ぴあアリーナMM 情報解禁！,https://hololive.hololivepro.com/news/20250628-01-346/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「大神ミオ」の初のソロライブ 大神ミオ 1st Live.「Our Sparkle」が2025年9月10日（水）に「ぴあアリーナMM」での開催が決定したことをお知らせいたします。 本ライブは、「ホロライブ」所属「大神ミオ」1stソロライブです。 本日6月28日（土）より現地会場指定席チケットの1次先行（抽選）が開始とともに、「SPWN」「ZAIKO」にて配信チケットの販売が開始いたしました。
2025.07.01,音楽,「AZKi」11月5日にNew EP『Re:Start』『Re:Birth』2枚同時リリース決定！,https://hololive.hololivepro.com/news/20250701-01-348/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「AZKi」のNew EP『Re:Start』『Re:Birth』のリリースが2025年11月5日（水）に決定したことをお知らせいたします。 タイトル ： 『Re:Start』/『Re:Birth』 発売日 ： 2025年11月5日（水）
2025.07.09,グッズ/ショップ / イベント/コラボ,公式オンラインショップ・ホロライブプロダクションオフィシャルグッズ取扱店舗でのホロナツフェア開催決定！,https://hololive.hololivepro.com/news/20250709-01-345/,"「ホロナツパラダイス」と連動したホロナツフェアが7月9日（水）より開催決定！ ホロライブプロダクション 公式オンラインショップ送料半額キャンペーン実施！ hololive production OFFICIAL SHOP（ https://shop.hololivepro.com ）にて対象商品（※）を税込3,000円以上お買い上げのご注文について、通常送料1,000円のところ、半額の500円にてお届けいたします。"
2025.07.11,グッズ/ショップ / イベント/コラボ,ホロライブプロダクションのオフィシャルオンラインショップにて7/31まで送料半額キャンペーンを開催中！,https://hololive.hololivepro.com/news/20250711-01-349/,﻿ カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営するオンラインショップ「hololive production OFFICIAL SHOP」にて、対象注文の送料が半額となるキャンペーンを開始したことをお知らせいたします。 キャンペーン実施期間 2025年7月9日（水）21:00から2025年7月31日（木）23:59まで（日本時間）
2025.07.11,グッズ/ショップ / イベント/コラボ / 音楽,ホロライブプロダクションがコミックマーケット106出展決定！,https://hololive.hololivepro.com/news/20250711-02-74/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営するVTuber事務所「ホロライブプロダクション」において、2025年8月16日（土）より開催される『コミックマーケット106』への出展が決定した事をお知らせいたします。 今回のコミックマーケットでは『hololive OFFICIAL CARD GAME』のカードショップをイメージしたブースで、これまで発売されたホロカの展示やイベント限定特典エールカード付きの＜ホロナツパラダイスver.のスタートデッキセット＞の販売やノベルティの配布などを行います！ また、ホロナツパラダイス紹介コーナーではテーマ曲『藍染サマータイム!!』のMV上映やオリジナル夏衣装のタレントグッズも展示予定！
2025.07.14,LIVE / イベント/コラボ,『hololive 6th fes. Color Rise Harmony』全国の映画館にてアフター上映決定！,https://hololive.hololivepro.com/news/20250714-01-350/,「カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」において、今年3月に実施された全体ライブ『hololive 6th fes. Color Rise Harmony』のアフター上映が2025年9月5日（金）6日（土）7日（日）に開催されることをお知らせいたします。 本イベントは2025年3月に開催された『hololive 6th fes. Color Rise Harmony』の模様を、3日間にわたって全国映画館にてアフター上映を開催いたします。また、STAGE1、STAGE2、STAGE3出演タレントから各日2名、上映限定コメント映像も流れる予定です。是非劇場でお楽しみください！ チケット情報などイベントの最新情報は、下記アフター上映特設サイト及び開催概要をご確認ください。
2025.07.16,音楽,hololive RECORDS 設立のお知らせ,https://hololive.hololivepro.com/news/20250716-01-351/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営するVTuber事務所「ホロライブプロダクション」における音楽制作・流通の体制を再定義した音楽レーベル「hololive RECORDS」を新たに設立したことをお知らせいたします。 これまで、多くのリスナーのみなさまにホロライブプロダクションに所属するタレントたちの音楽の魅力を届けてきた音楽制作・流通の体制は、すでにひとつの“レーベル”としての機能を持ち、数多くの楽曲とプロジェクトを生み出してまいりました。 この度、こうした実績や音楽への想いをこれからの未来へつなげていくために、 タレントを中心とした音楽活動の場として「hololive RECORDS」という名前を掲げることといたしました。
2025.07.31,LIVE / イベント/コラボ,2025年7月開催「ロサンゼルス・ドジャース」とのコラボ企画「hololive night」イベントレポート,https://hololive.hololivepro.com/news/20250731-01-353/,2025年7月5日（現地時間）、ロサンゼルス・ドジャースとホロライブプロダクションによる2度目のコラボレーション企画「hololive night」が、アメリカ・カリフォルニア州ロサンゼルスのドジャー・スタジアムで開催されました。 イベント当日は、ホロライブEnglishより一伊那尓栖、IRyS、そして古石ビジューが登場し、さまざまなコラボ企画によりスタジアムは大いに盛り上がりました。 名曲「Take Me Out to the Ball Game」の合唱、豪華なスクリーン映像、そして「YAGOO」ことカバー株式会社代表取締役社長「谷郷元昭」自らが登板しての始球式など、特別なイベントとなりました。試合前後にも、会場内外で多くの企画が展開され、「会場と世界をつなぐライブ配信」など、ホロライブプロダクションとドジャース、どちらのファンにとっても、忘れられない一日となりました。
2025.08.07,イベント/コラボ / 音楽,AZKi×内田真礼コラボレーション楽曲『セカイの色彩』が8/7（木）よりデジタル配信リリース！,https://hololive.hololivepro.com/news/20250807-01-352/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、メタバースプロジェクト「ホロアース」のアニメーションPVテーマソング『セカイの色彩』（せかいのいろ）を、2025年8月7日（木）0時よりデジタルリリースしたことをお知らせいたします。 ■ 『セカイの色彩』 配信リンク https://cover.lnk.to/3p8qHH
2025.08.07,グッズ/ショップ,『hololive OFFICIAL CARD GAME』初のカードコレクションブック発売決定！矢吹健太朗先生描き下ろしイラストも解禁！,https://hololive.hololivepro.com/news/20250807-02-75/,カバー株式会社（本社：東京都港区、代表取締役社⻑：⾕郷元昭）は『hololive OFFICIAL CARD GAME』の1周年を記念して、集英社Vジャンプより、初のカードコレクションブック「hololive OFFICIAL CARD GAME 1st Anniversary Blooming Memories」を9月19日（金）に発売することをお知らせします。また、表紙イラスト及び本書に同梱される付録カード2種の画像を解禁いたしました。 『hololive OFFICIAL CARD GAME』の1周年を記念して、集英社Vジャンプより、初のカードコレクションブック「hololive OFFICIAL CARD GAME 1st Anniversary Blooming Memories」が9月19日（金）に発売が決定。 本書では「エンチャントレガリア」までに登場した900枚以上のカードを掲載しているほか、イラストの異なるパラレルカードやプロモーションカードも掲載。これ一冊でホロカの1年間を振り返れるファン必見の1冊となっています。
2025.08.08,LIVE / 音楽,「常闇トワ」10月8日に2ndアルバムリリース決定！10月29日に有明アリーナで2ndライブ開催！,https://hololive.hololivepro.com/news/20250808-01-354/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「常闇トワ」の2ndアルバム『SHIN』を2025年10月8日（水）にリリースし、Tokoyami Towa 2nd Live “SHINier” が2025年10月29日（水）に「有明アリーナ」にて開催決定したことをお知らせいたします。 Tokoyami Towa 2nd Live “SHINier” 特設サイト ： https://shinier.hololivepro.com
2025.08.20,LIVE / イベント/コラボ,ホロライブインドネシア 現地初ライブ 『hololive Indonesia 5th Anniversary LIVE Chromatic Future』情報解禁！,https://hololive.hololivepro.com/news/20250820-01-355/,﻿ カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営するVTuberグループ「ホロライブインドネシア」の5周年を記念した現地ライブ『hololive Indonesia 5th Anniversary LIVE Chromatic Future 』が2025年11月15日（土）に「COMIC FRONTIER 21 ICE BSD ホール6」での開催が決定したことをお知らせいたします。 本ライブは、「ホロライブインドネシア」の5周年を記念した初の現地ライブです。 現地チケット情報などイベントの最新情報は、下記よりご確認ください。
2025.08.29,LIVE / グッズ/ショップ / 音楽,「AZKi」ソロライブ＠ぴあアリーナMM 開催決定！,https://hololive.hololivepro.com/news/20250829-01-356/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「AZKi」のソロライブ AZKi SOLO LiVE 2025 “Departure” が2025年11月19日（水）に「ぴあアリーナMM」での開催が決定したことをお知らせいたします。 本ライブは、「ホロライブ」所属「AZKi」のソロライブです。 本日8月29日（金）より現地会場指定席チケットの1次先行（抽選）が開始とともに、「SPWN」「ZAIKO」にて配信チケットの販売が開始いたしました。
2025.09.12,グッズ/ショップ / イベント/コラボ,ホロライブEnglishのオフィシャルポップアップストア “Chronicles of hololive EN: THE NEXUS GATE -ActⅠ: The Portal Awakens-” が、アメリカ・ニュージャージーで開催決定！,https://hololive.hololivepro.com/news/20250912-01-357/,カバー株式会社は、現地時間2025年10月6日より、ホロライブEnglishのオフィシャルポップアップストア “Chronicles of hololive EN: THE NEXUS GATE -ActⅠ: The Portal Awakens-” をアメリカ・ニュージャージーのAmerican Dream Shopping Mallにて開催いたします。 本ポップアップストアは、テーマ「THE NEXUS GATE -ActⅠ: The Portal Awakens-」を掲げた店内展示・謎解きイベント・グッズ販売、ホロライブEnglishタレントとの交流イベントなどを実施する予定です。 上記イベントの詳細等、追加情報はホロライブEnglish公式X（旧Twitter）アカウントより、後日発表いたします。
2025.09.13,LIVE / 音楽,「ReGLOSS」11月12日に2ndアルバムリリース決定！12月16日に有明アリーナでライブ開催！,https://hololive.hololivepro.com/news/20250913-01-358/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブプロダクション」傘下のVTuberグループ「hololive DEV_IS」所属「ReGLOSS」の2ndアルバム『Snapshot』を2025年11月12日（水）にリリースし、ReGLOSS 1st Live “Flashpoint” が2025年12月16日（火）に「有明アリーナ」にて開催決定したことをお知らせいたします。 ■ ReGLOSS 1st Live “Flashpoint” 特設サイト ： https://flashpoint.hololivepro.com
2025.09.24,LIVE / イベント/コラボ / 音楽,VTuberグループ「ホロライブ」の公式ファンクラブを開設！,https://hololive.hololivepro.com/news/20250924-01-359/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営するVTuberグループ「ホロライブ」所属タレントのファンクラブ「hololive FANCLUB」をリリースすることをお知らせいたします。「hololive FANCLUB」は2025年10月15日（水）よりリリースします。 ファンクラブ概要 ファンの皆様から多数のご要望をいただいておりましたファンクラブがついに登場します。ホロライブを身近に感じていただけるよう、様々な特典をご用意しています。ライブやイベントのチケット先行も含まれます。ライブチケットの需要が増す中で、日頃からホロライブのタレントを応援くださるファンの皆様に対してチケットをいち早くお届けします。
2025.09.24,音楽,「鷹嶺ルイ」初となる全国流通アルバム『Lapis Lazuli』リリース決定！,https://hololive.hololivepro.com/news/20250924-02-76/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「鷹嶺ルイ」において、2025年12月3日（水）に2ndアルバム『Lapis Lazuli』の全国流通リリースが決定したことをお知らせいたします。 VTuberグループ「ホロライブ」所属の鷹嶺ルイ、活動初となる全国流通アルバムのリリースが決定! 先行配信作『ZIG-ZAG』のほか、新曲を含む全10曲を収録。 “VS( 闘い )” をテーマに様々なジャンルの音楽スタイルを1枚にまとめ、鷹嶺ルイの闘いを表現した意欲作となっている。
2025.10.19,LIVE / 音楽,ホロライブ3期生1st EPリリース決定！2026年1月17日、18日にKアリーナ横浜でライブ開催！,https://hololive.hololivepro.com/news/20251019-01-360/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブ」所属の3期生（兎田ぺこら / 不知火フレア / 白銀ノエル / 宝鐘マリン）のEP『#きゅるるん大作戦 〜最強アイドル、推すしかないでしょ〜』が発売決定し、hololive 3rd Generation Live #きゅるるん大作戦 〜最強アイドル、推すしかないでしょ〜 が2026年1月17日（土）と18日（日）に「Kアリーナ横浜」にて開催決定したことをお知らせいたします。 ■特設サイト https://operation-heartful-cuties.hololivepro.com
2025.11.14,LIVE / 音楽,「星街すいせい」武道館ライブ再演 情報解禁！,https://hololive.hololivepro.com/news/20251114-01-361/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「星街すいせい」ソロライブ Hoshimachi Suisei Live “SuperNova: REBOOT” が2026年2月21日（土）に「Kアリーナ横浜」で開催するとともに、TVアニメ「真夜中ハートチューン」OPテーマ『月に向かって撃て』のリリースが2026年1月に決定したことをお知らせいたします。 Hoshimachi Suisei Live “SuperNova: REBOOT” 開催決定！ 本ライブは、「ホロライブ」所属「星街すいせい」が2025年2月1日に開催したソロライブ Hoshimachi Suisei 日本武道館 Live “SuperNova”の再演です。
2025.11.24,LIVE / グッズ/ショップ,Takanashi Kiara / Ninomae Ina’nis 1st Concert “Drawn to Dawn”開催！ @The Wiltern / LA,https://hololive.hololivepro.com/news/20251124-01-362/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブプロダクション」傘下の英語圏向けVTuberグループ「ホロライブEnglish」所属の「小鳥遊キアラ」「一伊那尓栖」のソロライブ『Takanashi Kiara / Ninomae Ina’nis 1st Concert “Drawn to Dawn”』を、現地時間2026年3月27日、28日に「The Wiltern（アメリカ・ロサンゼルス）」にて開催する事をお知らせいたします。 本ライブは、「ホロライブEnglish」所属「小鳥遊キアラ」「一伊那尓栖」それぞれのソロライブを同時開催する公演です。 本日11月24日（月・祝）より「SPWN」「Streaming+」にて配信チケットの販売が開始いたしました。
2025.11.27,グッズ/ショップ / イベント/コラボ / 音楽,hololive production official shopにて鷹嶺ルイ プチジャックキャンペーン開催決定！,https://hololive.hololivepro.com/news/20251127-01-363/,hololive production official shop にて「鷹嶺ルイ プチジャックキャンペーン」を開催いたします。 期間中は店舗でアルバム販売とスペシャルコンテンツをご用意しますので、是非ご来店ください！ 開催概要
2025.12.01,LIVE / 音楽,「秘密結社holoX」4月8日に1stアルバムリリース決定！4月29日にぴあアリーナMMにて秘密結社holoX Live 2026「First MISSION」開催！,https://hololive.hololivepro.com/news/20251201-01-364/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「秘密結社holoX」の1st Album『Secret ORDER』が2026年4月8日（水）にリリースし、秘密結社holoX Live 2026「First MISSION」が同年4月29日（水・祝）に「ぴあアリーナMM 」にて開催決定したことをお知らせいたします。 ■ アルバム/ライブ共通ハッシュタグ #SSholoX世界リペイント計画
2025.12.08,LIVE / イベント/コラボ,「ホロライブプロダクション」全体イベント《 hololive SUPER EXPO 2026 》および《 hololive 7th fes. 》初の3日間開催！会場・配信チケット受付開始！,https://hololive.hololivepro.com/news/20251208-02-77/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブプロダクション」において、事務所全体イベントとなる《 hololive SUPER EXPO 2026 Supported By BANDAI 》および《 hololive 7th fes. Ridin’ on Dreams Supported By LAWSON 》を、2026年3月6日（金）7日（土）8日（日）に幕張メッセ 国際展示場にて開催することをお知らせいたします。 本イベントはVTuber事務所「ホロライブプロダクション」の全体イベントです。 今回のEXPOテーマは “hololive time-warp”
2025.12.08,グッズ/ショップ / イベント/コラボ,「hololive production OFFICIAL POP UP SHOP」東京駅一番街にて開催決定！,https://hololive.hololivepro.com/news/20251208-01-366/,カバー株式会社（本社：東京都港区、代表取締役社⻑：⾕郷元昭）は、VTuberグループ「ホロライブプロダクション」のポップアップショップを、株式会社キデイランド（本社：東京都千代田区、代表取締役社⻑：津村孝彦）の協力運営の元、2026年1月9日（金）から1月22日（木）までの期間、『東京駅一番街 いちばんプラザ』にて開催することをお知らせします。 東京駅一番街にて実施する本イベントは、ホロライブ0期生、ホロライブインドネシア1期生、ホロライブEnglish「Myth」のタレントたちが、「感謝」の花束を抱えた特別な描き下ろしイラストで登場します。 会場では、本イベントのために描き下ろされたイラストを使用した商品の販売や、東京駅一番街を彩る特別装飾を実施します。期間限定の華やかな空間をぜひお楽しみください。
2025.12.10,LIVE,年末年始はホロライブと！全編無料の「hololive production COUNTDOWN LIVE 2025▷2026​​」が今年も開催！,https://hololive.hololivepro.com/news/20251210-01-365/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブプロダクション」傘下の女性VTuberグループ「ホロライブ」において、年末特別番組「年末ホロライブ ～ゆくホロくるホロ 2025▷2026～」及び全編無料の「hololive production COUNTDOWN LIVE 2025▷2026​​」を2025年12月31日（水）に配信いたします。 さらにホロライブに関連した年末年始企画を実施することをお知らせいたします。 2025年も特大ボリュームのバラエティ番組「年末ホロライブ ～ゆくホロくるホロ 2025▷2026～」と全編無料の「hololive production COUNTDOWN LIVE 2025▷2026​​」の配信が決定！
2025.12.12,LIVE,ホロライブ5期生が12月21日にホロアースでバーチャルライブ「ねぽらぼライブ re:VISION Holoearth Live」開催決定！,https://hololive.hololivepro.com/news/20251212-01-368/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブ」所属の5期生（桃鈴ねね/尾丸ポルカ/雪花ラミィ/獅白ぼたん）がバーチャルライブ「ねぽらぼライブ re:VISION Holoearth Live」を2025年12月21日（日）「ホロアース」にて開催決定したことをお知らせいたします。 2025年12月21日（日）ホロアースにて、ホロライブ5期生「ねぽらぼ」（桃鈴ねね / 尾丸ポルカ / 雪花ラミィ / 獅白ぼたん）が出演する、バーチャルライブ「ねぽらぼライブ re:VISION Holoearth Live」の開催が決定しました。 あなた自身がアバターとなり、ねぽらぼメンバーと同じ空間・体験を共有。
2025.12.12,グッズ/ショップ / 音楽,ホロライブプロダクションがコミックマーケット107出展決定！,https://hololive.hololivepro.com/news/20251212-02-78/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営するVTuber事務所「ホロライブプロダクション」において、2025年12月30日（火）より開催される『コミックマーケット107』への出展が決定した事をお知らせいたします。 2025年12月30日（火）～31日（水）に開催される『コミックマーケット107』に『ホロライブプロダクション』の出展が決定しました。 今回のコミックマーケットでは、hololive 3rd Generation 1st EP『#きゅるるん大作戦 〜最強アイドル、推すしかないでしょ〜』のリリースを記念して大型LEDモニターでのMV上映や年末年始の配信番組の紹介を行います。
2025.12.15,LIVE / グッズ/ショップ / イベント/コラボ,hololive production official shopにてときのそら プチジャックキャンペーン開催決定！,https://hololive.hololivepro.com/news/20251215-01-367/,ときのそら史上最大規模となるワンマンライブ《New Year’s Party 2026「Dreams in Motion」》開催の応援企画として、hololive production official shop にて「ときのそら プチジャックキャンペーン」を開催いたします。 期間中は店舗でスペシャルコンテンツをご用意しますので、是非ご来店ください！ 開催概要
